game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2010-01-31,Final,111,115,0,Houston,Rockets,Phoenix,Suns
2009-11-17,Final,105,111,0,Houston,Rockets,Phoenix,Suns
2009-03-06,Final,116,112,1,Houston,Rockets,Phoenix,Suns
2008-04-11,Final,101,90,1,Houston,Rockets,Phoenix,Suns
2007-11-17,Final,105,115,0,Houston,Rockets,Phoenix,Suns
2007-04-16,Final,120,117,1,Houston,Rockets,Phoenix,Suns
2007-01-17,Final,91,100,0,Houston,Rockets,Phoenix,Suns
2006-02-27,Final,94,111,0,Houston,Rockets,Phoenix,Suns
2005-11-23,Final,88,100,0,Houston,Rockets,Phoenix,Suns
2005-04-03,Final,78,91,0,Houston,Rockets,Phoenix,Suns
2005-01-05,Final,98,108,0,Houston,Rockets,Phoenix,Suns
2004-03-15,Final,97,99,0,Houston,Rockets,Phoenix,Suns
2003-11-14,Final,90,85,1,Houston,Rockets,Phoenix,Suns
2019-04-07,Final,149,113,1,Houston,Rockets,Phoenix,Suns
2019-03-15,Final,108,102,1,Houston,Rockets,Phoenix,Suns
2018-03-30,Final,104,103,1,Houston,Rockets,Phoenix,Suns
2018-01-28,Final,113,102,1,Houston,Rockets,Phoenix,Suns
2017-02-11,Final,133,102,1,Houston,Rockets,Phoenix,Suns
2016-12-26,Final,131,115,1,Houston,Rockets,Phoenix,Suns
2016-04-07,Final,115,124,0,Houston,Rockets,Phoenix,Suns
2015-03-21,Final,102,117,0,Houston,Rockets,Phoenix,Suns
2014-12-06,Final,100,95,1,Houston,Rockets,Phoenix,Suns
2014-10-13,Final,95,92,1,Houston,Rockets,Phoenix,Suns
2020-01-28,Final,104,133,0,Dallas,Mavericks,Phoenix,Suns
2014-04-12,Final,101,98,1,Dallas,Mavericks,Phoenix,Suns
2013-04-10,Final,91,102,0,Dallas,Mavericks,Phoenix,Suns
2013-01-27,Final,110,95,1,Dallas,Mavericks,Phoenix,Suns
2012-10-17,Final,94,100,0,Dallas,Mavericks,Phoenix,Suns
2012-01-23,Final,93,87,1,Dallas,Mavericks,Phoenix,Suns
2012-01-04,Final,98,89,1,Dallas,Mavericks,Phoenix,Suns
2011-04-10,Final,115,90,1,Dallas,Mavericks,Phoenix,Suns
2010-12-17,Final,106,91,1,Dallas,Mavericks,Phoenix,Suns
2010-02-17,Final,107,97,1,Dallas,Mavericks,Phoenix,Suns
2009-12-08,Final,102,101,1,Dallas,Mavericks,Phoenix,Suns
2009-04-05,Final,140,116,1,Dallas,Mavericks,Phoenix,Suns
2008-12-04,Final,112,97,1,Dallas,Mavericks,Phoenix,Suns
2007-12-19,Final,108,105,1,Dallas,Mavericks,Phoenix,Suns
2007-03-14,Final,127,129,0,Dallas,Mavericks,Phoenix,Suns
2006-12-28,Final,101,99,1,Dallas,Mavericks,Phoenix,Suns
2006-06-01,Final,117,101,1,Dallas,Mavericks,Phoenix,Suns
2006-05-26,Final,105,98,1,Dallas,Mavericks,Phoenix,Suns
2006-05-24,Final,118,121,0,Dallas,Mavericks,Phoenix,Suns
2006-03-05,Final,107,115,0,Dallas,Mavericks,Phoenix,Suns
2005-12-14,Final,102,96,1,Dallas,Mavericks,Phoenix,Suns
2005-05-20,Final,126,130,0,Dallas,Mavericks,Phoenix,Suns
2005-05-15,Final,119,109,1,Dallas,Mavericks,Phoenix,Suns
2005-05-13,Final,102,119,0,Dallas,Mavericks,Phoenix,Suns
2005-02-26,Final,123,124,0,Dallas,Mavericks,Phoenix,Suns
2004-11-16,Final,101,107,0,Dallas,Mavericks,Phoenix,Suns
2004-04-03,Final,124,103,1,Dallas,Mavericks,Phoenix,Suns
2004-03-08,Final,103,90,1,Dallas,Mavericks,Phoenix,Suns
2019-04-09,Final,120,109,1,Dallas,Mavericks,Phoenix,Suns
2019-01-09,Final,104,94,1,Dallas,Mavericks,Phoenix,Suns
2018-04-10,Final,97,124,0,Dallas,Mavericks,Phoenix,Suns
2017-12-18,Final,91,97,0,Dallas,Mavericks,Phoenix,Suns
2017-03-11,Final,98,100,0,Dallas,Mavericks,Phoenix,Suns
2017-01-05,Final,95,102,0,Dallas,Mavericks,Phoenix,Suns
2016-01-31,Final,91,78,1,Dallas,Mavericks,Phoenix,Suns
2015-12-14,Final,104,94,1,Dallas,Mavericks,Phoenix,Suns
2015-10-21,Final,87,99,0,Dallas,Mavericks,Phoenix,Suns
2015-04-08,Final,107,104,1,Dallas,Mavericks,Phoenix,Suns
2014-12-05,Final,106,118,0,Dallas,Mavericks,Phoenix,Suns
2019-12-28,Final,110,112,0,Sacramento,Kings,Phoenix,Suns
2014-04-16,Final,99,104,0,Sacramento,Kings,Phoenix,Suns
2013-11-19,Final,107,104,1,Sacramento,Kings,Phoenix,Suns
2013-10-17,Final,107,90,1,Sacramento,Kings,Phoenix,Suns
2013-03-08,Final,121,112,1,Sacramento,Kings,Phoenix,Suns
2013-01-23,Final,96,106,0,Sacramento,Kings,Phoenix,Suns
2012-10-10,Final,102,96,1,Sacramento,Kings,Phoenix,Suns
2012-04-03,Final,100,109,0,Sacramento,Kings,Phoenix,Suns
2012-02-11,Final,84,98,0,Sacramento,Kings,Phoenix,Suns
2011-03-29,Final,116,113,1,Sacramento,Kings,Phoenix,Suns
2011-01-02,Final,94,89,1,Sacramento,Kings,Phoenix,Suns
2010-10-05,Final,109,95,1,Sacramento,Kings,Phoenix,Suns
2010-02-05,Final,102,114,0,Sacramento,Kings,Phoenix,Suns
2010-01-05,Final,109,113,0,Sacramento,Kings,Phoenix,Suns
2009-03-29,Final,126,118,1,Sacramento,Kings,Phoenix,Suns
2008-11-14,Final,95,97,0,Sacramento,Kings,Phoenix,Suns
2007-12-30,Final,102,117,0,Sacramento,Kings,Phoenix,Suns
2007-11-20,Final,98,100,0,Sacramento,Kings,Phoenix,Suns
2007-10-11,Final,99,110,0,Sacramento,Kings,Phoenix,Suns
2007-03-25,Final,107,100,1,Sacramento,Kings,Phoenix,Suns
2006-12-16,Final,98,105,0,Sacramento,Kings,Phoenix,Suns
2006-04-11,Final,110,123,0,Sacramento,Kings,Phoenix,Suns
2006-01-17,Final,119,90,1,Sacramento,Kings,Phoenix,Suns
2005-10-23,Final,88,100,0,Sacramento,Kings,Phoenix,Suns
2005-04-20,Final,132,107,1,Sacramento,Kings,Phoenix,Suns
2005-02-08,Final,123,125,0,Sacramento,Kings,Phoenix,Suns
2004-10-29,Final,96,122,0,Sacramento,Kings,Phoenix,Suns
2004-02-29,Final,108,94,1,Sacramento,Kings,Phoenix,Suns
2003-12-14,Final,107,102,1,Sacramento,Kings,Phoenix,Suns
2019-11-19,Final,120,116,1,Sacramento,Kings,Phoenix,Suns
2019-10-10,Final,105,88,1,Sacramento,Kings,Phoenix,Suns
2019-03-23,Final,112,103,1,Sacramento,Kings,Phoenix,Suns
2019-02-10,Final,117,104,1,Sacramento,Kings,Phoenix,Suns
2017-12-29,Final,101,111,0,Sacramento,Kings,Phoenix,Suns
2017-12-12,Final,99,92,1,Sacramento,Kings,Phoenix,Suns
2017-04-11,Final,129,104,1,Sacramento,Kings,Phoenix,Suns
2017-02-03,Final,103,105,0,Sacramento,Kings,Phoenix,Suns
2016-03-25,Final,116,94,1,Sacramento,Kings,Phoenix,Suns
2016-01-02,Final,142,119,1,Sacramento,Kings,Phoenix,Suns
2015-02-08,Final,85,83,1,Sacramento,Kings,Phoenix,Suns
2014-12-26,Final,106,115,0,Sacramento,Kings,Phoenix,Suns
2020-08-04,Final,115,117,0,Los Angeles,Clippers,Phoenix,Suns
2019-12-17,Final,120,99,1,Los Angeles,Clippers,Phoenix,Suns
2014-03-10,Final,112,105,1,Los Angeles,Clippers,Phoenix,Suns
2013-12-30,Final,88,107,0,Los Angeles,Clippers,Phoenix,Suns
2013-04-03,Final,126,101,1,Los Angeles,Clippers,Phoenix,Suns
2012-12-08,Final,117,99,1,Los Angeles,Clippers,Phoenix,Suns
2012-03-28,Final,103,86,1,Los Angeles,Clippers,Phoenix,Suns
2012-03-15,Final,87,91,0,Los Angeles,Clippers,Phoenix,Suns
2011-03-20,Final,99,108,0,Los Angeles,Clippers,Phoenix,Suns
2010-12-26,Final,108,103,1,Los Angeles,Clippers,Phoenix,Suns
2010-03-03,Final,101,127,0,Los Angeles,Clippers,Phoenix,Suns
2009-10-28,Final,107,109,0,Los Angeles,Clippers,Phoenix,Suns
2009-02-18,Final,119,142,0,Los Angeles,Clippers,Phoenix,Suns
2009-01-11,Final,103,109,0,Los Angeles,Clippers,Phoenix,Suns
2008-10-21,Final,69,86,0,Los Angeles,Clippers,Phoenix,Suns
2008-01-15,Final,97,90,1,Los Angeles,Clippers,Phoenix,Suns
2007-12-27,Final,88,108,0,Los Angeles,Clippers,Phoenix,Suns
2007-10-20,Final,110,103,1,Los Angeles,Clippers,Phoenix,Suns
2007-10-18,Final,97,118,0,Los Angeles,Clippers,Phoenix,Suns
2007-02-20,Final,90,115,0,Los Angeles,Clippers,Phoenix,Suns
2006-11-04,Final,114,108,1,Los Angeles,Clippers,Phoenix,Suns
2006-05-18,Final,118,106,1,Los Angeles,Clippers,Phoenix,Suns
2006-05-14,Final,114,107,1,Los Angeles,Clippers,Phoenix,Suns
2006-05-12,Final,91,94,0,Los Angeles,Clippers,Phoenix,Suns
2006-01-18,Final,102,112,0,Los Angeles,Clippers,Phoenix,Suns
2005-12-10,Final,101,91,1,Los Angeles,Clippers,Phoenix,Suns
2005-01-08,Final,91,108,0,Los Angeles,Clippers,Phoenix,Suns
2004-11-21,Final,111,122,0,Los Angeles,Clippers,Phoenix,Suns
2004-10-28,Final,88,109,0,Los Angeles,Clippers,Phoenix,Suns
2003-12-29,Final,105,113,0,Los Angeles,Clippers,Phoenix,Suns
2003-12-13,Final,106,91,1,Los Angeles,Clippers,Phoenix,Suns
2019-02-13,Final,134,107,1,Los Angeles,Clippers,Phoenix,Suns
2018-11-28,Final,115,99,1,Los Angeles,Clippers,Phoenix,Suns
2017-12-20,Final,108,95,1,Los Angeles,Clippers,Phoenix,Suns
2017-10-21,Final,130,88,1,Los Angeles,Clippers,Phoenix,Suns
2017-01-02,Final,109,98,1,Los Angeles,Clippers,Phoenix,Suns
2016-10-31,Final,116,98,1,Los Angeles,Clippers,Phoenix,Suns
2016-02-22,Final,124,84,1,Los Angeles,Clippers,Phoenix,Suns
2015-11-02,Final,102,96,1,Los Angeles,Clippers,Phoenix,Suns
2014-12-08,Final,121,120,1,Los Angeles,Clippers,Phoenix,Suns
2014-11-15,Final,120,107,1,Los Angeles,Clippers,Phoenix,Suns
2014-10-22,Final,108,105,1,Los Angeles,Clippers,Phoenix,Suns
2020-08-11,Final,117,130,0,Philadelphia,76ers,Phoenix,Suns
2014-01-27,Final,113,124,0,Philadelphia,76ers,Phoenix,Suns
2012-11-25,Final,104,101,1,Philadelphia,76ers,Phoenix,Suns
2011-01-24,Final,105,95,1,Philadelphia,76ers,Phoenix,Suns
2009-11-09,Final,115,119,0,Philadelphia,76ers,Phoenix,Suns
2009-02-09,Final,108,91,1,Philadelphia,76ers,Phoenix,Suns
2008-03-28,Final,93,107,0,Philadelphia,76ers,Phoenix,Suns
2007-02-28,Final,99,94,1,Philadelphia,76ers,Phoenix,Suns
2006-10-10,Final,103,100,1,Philadelphia,76ers,Phoenix,Suns
2006-01-31,Final,99,123,0,Philadelphia,76ers,Phoenix,Suns
2004-11-05,Final,98,108,0,Philadelphia,76ers,Phoenix,Suns
2004-03-24,Final,99,94,1,Philadelphia,76ers,Phoenix,Suns
2018-11-19,Final,119,114,1,Philadelphia,76ers,Phoenix,Suns
2017-12-04,Final,101,115,0,Philadelphia,76ers,Phoenix,Suns
2016-11-19,Final,120,105,1,Philadelphia,76ers,Phoenix,Suns
2016-01-26,Final,113,103,1,Philadelphia,76ers,Phoenix,Suns
2014-11-21,Final,96,122,0,Philadelphia,76ers,Phoenix,Suns
2014-01-26,Final,90,99,0,Cleveland,Cavaliers,Phoenix,Suns
2012-11-27,Final,78,91,0,Cleveland,Cavaliers,Phoenix,Suns
2012-03-25,Final,83,108,0,Cleveland,Cavaliers,Phoenix,Suns
2011-01-19,Final,98,106,0,Cleveland,Cavaliers,Phoenix,Suns
2009-12-02,Final,107,90,1,Cleveland,Cavaliers,Phoenix,Suns
2009-02-11,Final,109,92,1,Cleveland,Cavaliers,Phoenix,Suns
2008-01-25,Final,108,110,0,Cleveland,Cavaliers,Phoenix,Suns
2007-01-28,Final,100,115,0,Cleveland,Cavaliers,Phoenix,Suns
2006-01-29,Final,113,106,1,Cleveland,Cavaliers,Phoenix,Suns
2004-11-10,Final,114,109,1,Cleveland,Cavaliers,Phoenix,Suns
2004-03-23,Final,86,103,0,Cleveland,Cavaliers,Phoenix,Suns
2019-02-21,Final,111,98,1,Cleveland,Cavaliers,Phoenix,Suns
2018-03-23,Final,120,95,1,Cleveland,Cavaliers,Phoenix,Suns
2017-01-19,Final,118,103,1,Cleveland,Cavaliers,Phoenix,Suns
2016-01-27,Final,115,93,1,Cleveland,Cavaliers,Phoenix,Suns
2015-03-07,Final,89,79,1,Cleveland,Cavaliers,Phoenix,Suns
2013-11-22,Final,91,98,0,Charlotte,Hornets,Phoenix,Suns
2012-11-07,Final,110,117,0,Charlotte,Hornets,Phoenix,Suns
2010-11-20,Final,123,105,1,Charlotte,Hornets,Phoenix,Suns
2010-01-16,Final,125,99,1,Charlotte,Hornets,Phoenix,Suns
2009-01-23,Final,98,76,1,Charlotte,Hornets,Phoenix,Suns
2007-11-06,Final,83,115,0,Charlotte,Hornets,Phoenix,Suns
2007-10-21,Final,88,98,0,Charlotte,Hornets,Phoenix,Suns
2006-12-10,Final,84,114,0,Charlotte,Hornets,Phoenix,Suns
2005-12-30,Final,100,110,0,Charlotte,Hornets,Phoenix,Suns
2005-03-23,Final,105,120,0,Charlotte,Hornets,Phoenix,Suns
2019-12-02,Final,104,109,0,Charlotte,Hornets,Phoenix,Suns
2019-01-19,Final,135,115,1,Charlotte,Hornets,Phoenix,Suns
2018-03-10,Final,122,115,1,Charlotte,Hornets,Phoenix,Suns
2017-03-26,Final,120,106,1,Charlotte,Hornets,Phoenix,Suns
2016-03-01,Final,126,92,1,Charlotte,Hornets,Phoenix,Suns
2014-12-17,Final,106,111,0,Charlotte,Hornets,Phoenix,Suns
2020-08-08,Final,112,119,0,Miami,Heat,Phoenix,Suns
2013-11-25,Final,107,92,1,Miami,Heat,Phoenix,Suns
2012-11-05,Final,124,99,1,Miami,Heat,Phoenix,Suns
2012-03-20,Final,99,95,1,Miami,Heat,Phoenix,Suns
2010-11-17,Final,123,96,1,Miami,Heat,Phoenix,Suns
2009-11-03,Final,96,104,0,Miami,Heat,Phoenix,Suns
2009-03-04,Final,135,129,1,Miami,Heat,Phoenix,Suns
2007-11-09,Final,101,106,0,Miami,Heat,Phoenix,Suns
2006-12-13,Final,89,99,0,Miami,Heat,Phoenix,Suns
2006-01-26,Final,98,107,0,Miami,Heat,Phoenix,Suns
2005-03-25,Final,125,115,1,Miami,Heat,Phoenix,Suns
2003-12-09,Final,92,72,1,Miami,Heat,Phoenix,Suns
2019-02-25,Final,121,124,0,Miami,Heat,Phoenix,Suns
2018-03-05,Final,125,103,1,Miami,Heat,Phoenix,Suns
2017-03-21,Final,112,97,1,Miami,Heat,Phoenix,Suns
2016-03-03,Final,108,92,1,Miami,Heat,Phoenix,Suns
2015-03-02,Final,115,98,1,Miami,Heat,Phoenix,Suns
2020-02-02,Final,129,108,1,Milwaukee,Bucks,Phoenix,Suns
2014-01-29,Final,117,126,0,Milwaukee,Bucks,Phoenix,Suns
2013-01-08,Final,108,99,1,Milwaukee,Bucks,Phoenix,Suns
2012-02-07,Final,105,107,0,Milwaukee,Bucks,Phoenix,Suns
2011-03-04,Final,88,102,0,Milwaukee,Bucks,Phoenix,Suns
2010-04-03,Final,107,98,1,Milwaukee,Bucks,Phoenix,Suns
2008-11-08,Final,96,104,0,Milwaukee,Bucks,Phoenix,Suns
2008-01-22,Final,105,114,0,Milwaukee,Bucks,Phoenix,Suns
2007-01-26,Final,90,98,0,Milwaukee,Bucks,Phoenix,Suns
2006-03-28,Final,132,110,1,Milwaukee,Bucks,Phoenix,Suns
2005-01-26,Final,115,121,0,Milwaukee,Bucks,Phoenix,Suns
2004-01-07,Final,95,87,1,Milwaukee,Bucks,Phoenix,Suns
2018-11-23,Final,114,116,0,Milwaukee,Bucks,Phoenix,Suns
2018-01-22,Final,109,105,1,Milwaukee,Bucks,Phoenix,Suns
2017-02-26,Final,100,96,1,Milwaukee,Bucks,Phoenix,Suns
2016-03-30,Final,105,94,1,Milwaukee,Bucks,Phoenix,Suns
2015-01-06,Final,96,102,0,Milwaukee,Bucks,Phoenix,Suns
2014-03-23,Final,120,127,0,Minnesota,Timberwolves,Phoenix,Suns
2014-01-08,Final,103,104,0,Minnesota,Timberwolves,Phoenix,Suns
2013-04-13,Final,105,93,1,Minnesota,Timberwolves,Phoenix,Suns
2012-12-29,Final,111,107,1,Minnesota,Timberwolves,Phoenix,Suns
2012-04-09,Final,90,114,0,Minnesota,Timberwolves,Phoenix,Suns
2011-04-06,Final,98,108,0,Minnesota,Timberwolves,Phoenix,Suns
2010-03-28,Final,105,111,0,Minnesota,Timberwolves,Phoenix,Suns
2009-11-27,Final,95,120,0,Minnesota,Timberwolves,Phoenix,Suns
2009-04-11,Final,97,110,0,Minnesota,Timberwolves,Phoenix,Suns
2008-11-26,Final,102,110,0,Minnesota,Timberwolves,Phoenix,Suns
2008-01-23,Final,117,107,1,Minnesota,Timberwolves,Phoenix,Suns
2007-12-08,Final,100,93,1,Minnesota,Timberwolves,Phoenix,Suns
2007-02-23,Final,104,116,0,Minnesota,Timberwolves,Phoenix,Suns
2007-01-29,Final,121,112,1,Minnesota,Timberwolves,Phoenix,Suns
2005-12-26,Final,89,103,0,Minnesota,Timberwolves,Phoenix,Suns
2005-02-02,Final,79,108,0,Minnesota,Timberwolves,Phoenix,Suns
2005-01-04,Final,115,122,0,Minnesota,Timberwolves,Phoenix,Suns
2004-02-17,Final,110,95,1,Minnesota,Timberwolves,Phoenix,Suns
2004-01-25,Final,99,95,1,Minnesota,Timberwolves,Phoenix,Suns
2019-11-23,Final,98,100,0,Minnesota,Timberwolves,Phoenix,Suns
2019-01-20,Final,116,114,1,Minnesota,Timberwolves,Phoenix,Suns
2017-12-16,Final,106,108,0,Minnesota,Timberwolves,Phoenix,Suns
2017-11-26,Final,119,108,1,Minnesota,Timberwolves,Phoenix,Suns
2016-12-19,Final,115,108,1,Minnesota,Timberwolves,Phoenix,Suns
2016-03-28,Final,121,116,1,Minnesota,Timberwolves,Phoenix,Suns
2016-01-17,Final,117,87,1,Minnesota,Timberwolves,Phoenix,Suns
2015-02-20,Final,111,109,1,Minnesota,Timberwolves,Phoenix,Suns
2015-01-07,Final,111,113,0,Minnesota,Timberwolves,Phoenix,Suns
2020-12-14,Final,111,92,1,Utah,Jazz,Phoenix,Suns
2020-12-12,Final,119,105,1,Utah,Jazz,Phoenix,Suns
2020-07-23,Final,88,101,0,Utah,Jazz,Phoenix,Suns
2020-02-24,Final,111,131,0,Utah,Jazz,Phoenix,Suns
2014-02-26,Final,109,86,1,Utah,Jazz,Phoenix,Suns
2013-11-29,Final,101,112,0,Utah,Jazz,Phoenix,Suns
2013-03-27,Final,103,88,1,Utah,Jazz,Phoenix,Suns
2012-11-10,Final,94,81,1,Utah,Jazz,Phoenix,Suns
2012-04-24,Final,100,88,1,Utah,Jazz,Phoenix,Suns
2012-04-04,Final,105,107,0,Utah,Jazz,Phoenix,Suns
2011-02-11,Final,83,95,0,Utah,Jazz,Phoenix,Suns
2010-10-28,Final,94,110,0,Utah,Jazz,Phoenix,Suns
2010-10-14,Final,108,97,1,Utah,Jazz,Phoenix,Suns
2010-04-14,Final,86,100,0,Utah,Jazz,Phoenix,Suns
2010-01-25,Final,124,115,1,Utah,Jazz,Phoenix,Suns
2009-03-28,Final,104,99,1,Utah,Jazz,Phoenix,Suns
2008-11-17,Final,109,97,1,Utah,Jazz,Phoenix,Suns
2008-10-09,Final,89,96,0,Utah,Jazz,Phoenix,Suns
2008-01-10,Final,108,86,1,Utah,Jazz,Phoenix,Suns
2007-04-14,Final,98,126,0,Utah,Jazz,Phoenix,Suns
2006-11-18,Final,120,117,1,Utah,Jazz,Phoenix,Suns
2006-03-21,Final,107,99,1,Utah,Jazz,Phoenix,Suns
2005-11-05,Final,88,97,0,Utah,Jazz,Phoenix,Suns
2005-10-17,Final,95,106,0,Utah,Jazz,Phoenix,Suns
2005-01-12,Final,115,108,1,Utah,Jazz,Phoenix,Suns
2004-11-30,Final,102,115,0,Utah,Jazz,Phoenix,Suns
2004-04-14,Final,84,89,0,Utah,Jazz,Phoenix,Suns
2003-11-05,Final,91,80,1,Utah,Jazz,Phoenix,Suns
2019-03-25,Final,125,92,1,Utah,Jazz,Phoenix,Suns
2019-02-06,Final,116,88,1,Utah,Jazz,Phoenix,Suns
2018-03-15,Final,116,88,1,Utah,Jazz,Phoenix,Suns
2018-02-14,Final,107,97,1,Utah,Jazz,Phoenix,Suns
2017-10-06,Final,112,101,1,Utah,Jazz,Phoenix,Suns
2016-12-31,Final,91,86,1,Utah,Jazz,Phoenix,Suns
2016-12-06,Final,112,105,1,Utah,Jazz,Phoenix,Suns
2016-10-12,Final,110,111,0,Utah,Jazz,Phoenix,Suns
2016-03-17,Final,103,69,1,Utah,Jazz,Phoenix,Suns
2015-12-21,Final,110,89,1,Utah,Jazz,Phoenix,Suns
2014-11-01,Final,118,91,1,Utah,Jazz,Phoenix,Suns
2014-10-24,Final,100,105,0,Utah,Jazz,Phoenix,Suns
2020-01-14,Final,123,110,1,Atlanta,Hawks,Phoenix,Suns
2014-03-24,Final,95,102,0,Atlanta,Hawks,Phoenix,Suns
2013-03-15,Final,107,94,1,Atlanta,Hawks,Phoenix,Suns
2012-02-06,Final,90,99,0,Atlanta,Hawks,Phoenix,Suns
2010-11-07,Final,114,118,0,Atlanta,Hawks,Phoenix,Suns
2010-01-15,Final,102,101,1,Atlanta,Hawks,Phoenix,Suns
2009-01-25,Final,99,104,0,Atlanta,Hawks,Phoenix,Suns
2008-10-15,Final,100,102,0,Atlanta,Hawks,Phoenix,Suns
2007-11-07,Final,105,96,1,Atlanta,Hawks,Phoenix,Suns
2007-02-25,Final,106,115,0,Atlanta,Hawks,Phoenix,Suns
2006-01-27,Final,106,110,0,Atlanta,Hawks,Phoenix,Suns
2005-03-22,Final,94,105,0,Atlanta,Hawks,Phoenix,Suns
2004-01-27,Final,85,89,0,Atlanta,Hawks,Phoenix,Suns
2019-02-23,Final,120,112,1,Atlanta,Hawks,Phoenix,Suns
2018-03-04,Final,113,112,1,Atlanta,Hawks,Phoenix,Suns
2017-03-28,Final,95,91,1,Atlanta,Hawks,Phoenix,Suns
2016-04-05,Final,103,90,1,Atlanta,Hawks,Phoenix,Suns
2015-04-07,Final,96,69,1,Atlanta,Hawks,Phoenix,Suns
2020-02-03,Final,119,97,1,Brooklyn,Nets,Phoenix,Suns
2014-03-17,Final,108,95,1,Brooklyn,Nets,Phoenix,Suns
2013-01-11,Final,99,79,1,Brooklyn,Nets,Phoenix,Suns
2011-02-28,Final,103,104,0,Brooklyn,Nets,Phoenix,Suns
2010-03-31,Final,105,116,0,Brooklyn,Nets,Phoenix,Suns
2008-11-04,Final,86,114,0,Brooklyn,Nets,Phoenix,Suns
2008-03-29,Final,104,110,0,Brooklyn,Nets,Phoenix,Suns
2006-12-07,Final,157,161,0,Brooklyn,Nets,Phoenix,Suns
2006-03-27,Final,110,72,1,Brooklyn,Nets,Phoenix,Suns
2004-11-06,Final,80,112,0,Brooklyn,Nets,Phoenix,Suns
2003-12-06,Final,99,88,1,Brooklyn,Nets,Phoenix,Suns
2018-12-23,Final,111,103,1,Brooklyn,Nets,Phoenix,Suns
2017-10-31,Final,114,122,0,Brooklyn,Nets,Phoenix,Suns
2017-03-23,Final,126,98,1,Brooklyn,Nets,Phoenix,Suns
2015-12-01,Final,94,91,1,Brooklyn,Nets,Phoenix,Suns
2015-03-06,Final,100,108,0,Brooklyn,Nets,Phoenix,Suns
